-1.40E+00
1.40E+00
-1.20E+00
1.40E+00
2.20E+00
-3.00E+00
-1.40E+00
2.40E+00
2.20E+00
-2.20E+00
-8.00E-01
1.60E+00
6.00E-01
-1.80E+00
1.80E+00
-8.00E-01
6.00E-01
-2.00E+00
1.20E+00
-6.00E-01
8.00E-01
-1.00E+00
1.20E+00
-6.00E-01
0.00E+00
-1.40E+00
-1.00E+00
2.00E+00
2.00E+00
-1.60E+00
-6.00E-01
1.20E+00
6.00E-01
-1.60E+00
-1.40E+00
2.00E+00
8.00E-01
-1.20E+00
-1.60E+00
1.00E+00
1.20E+00
-1.20E+00
-1.20E+00
1.20E+00
8.00E-01
-1.20E+00
-1.20E+00
1.20E+00
8.00E-01
-2.20E+00
-1.20E+00
1.00E+00
8.00E-01
-1.00E+00
-1.20E+00
1.60E+00
1.40E+00
-1.60E+00
-1.40E+00
2.00E+00
1.20E+00
-1.20E+00
-1.00E+00
1.80E+00
1.00E+00
-1.60E+00
-1.40E+00
1.20E+00
1.00E+00
-4.00E-01
-1.80E+00
8.00E-01
1.60E+00
-1.20E+00
-2.20E+00
1.00E+00
1.40E+00
-1.40E+00
-1.80E+00
1.00E+00
1.40E+00
-1.40E+00
-1.60E+00
8.00E-01
1.00E+00
-4.00E-01
-1.40E+00
1.00E+00
1.80E+00
-6.00E-01
-1.20E+00
4.00E-01
-4.00E-01
1.20E+00
4.00E-01
-2.00E+00
1.60E+00
-6.00E-01
-1.80E+00
2.00E-01
0.00E+00
1.60E+00
-1.40E+00
4.00E-01
1.40E+00
-4.00E-01
-1.40E+00
4.00E-01
1.40E+00
-2.00E-01
-1.20E+00
8.00E-01
1.20E+00
-2.00E-01
-1.20E+00
2.00E-01
-2.00E-01
1.20E+00
0.00E+00
-1.20E+00
-4.00E-01
1.20E+00
4.00E-01
-1.00E+00
-6.00E-01
1.20E+00
2.00E-01
-1.20E+00
-6.00E-01
1.40E+00
8.00E-01
-1.60E+00
-8.00E-01
1.20E+00
8.00E-01
-1.00E+00
-6.00E-01
1.20E+00
6.00E-01
-1.20E+00
-1.00E+00
1.20E+00
1.00E+00
-1.40E+00
-1.40E+00
1.20E+00
8.00E-01
-1.60E+00
-1.40E+00
1.20E+00
1.20E+00
-1.00E+00
-1.20E+00
1.20E+00
1.20E+00
-1.20E+00
-1.00E+00
1.20E+00
1.00E+00
-1.20E+00
-1.00E+00
1.00E+00
1.00E+00
-1.40E+00
-1.20E+00
1.20E+00
1.20E+00
-1.20E+00
-1.20E+00
1.60E+00
1.40E+00
-1.40E+00
-1.00E+00
1.20E+00
8.00E-01
-1.20E+00
-1.20E+00
8.00E-01
1.20E+00
-1.40E+00
-1.60E+00
1.00E+00
1.20E+00
-1.00E+00
-1.20E+00
1.00E+00
1.20E+00
-1.20E+00
